id_file,text,tokens,con_id,resume
ENC_U_4535326600118992870,pagar impuestos responsablemente,"['pagar', ' impuestos', ' responsablemente']",28145,Trabajo
ENC_U_4535389300807974916,mayor participación ciudadana,"['mayor', ' participacion', ' ciudadana']",28150,Participacion
ENC_U_4535389300807974916,trata de educar a las nuevas generaciones,"['trata', ' educar', ' nuevas', ' generaciones']",28151,Educación y autoeducación
ENC_U_4535389300807974916,entregar transparencia y agilidad en nuestro trabajo,"['entregar', ' transparencia', ' agilidad', ' trabajo']",28152,Confianza en las instituciones
ENC_U_4535412444124927328,ciudadanos respetar las leyes,"['ciudadanos', ' respetar', ' leyes']",28156,Inclusión y Diversidad
ENC_U_4535412444124927328,limpieza en nuestra ciudad y pais,"['cuidar', ' ciudad']",28157,Sustentabilidad Ambiental
ENC_U_4535412444124927328,mejorar nuestro pais,"['mejorar', ' pais']",28158,Autocuidado y Salud
ENC_U_4535448212351386432,informarse acerca del tema país ,"['informarse', ' acerca', ' tema', ' pais']",28167,Educación y autoeducación
ENC_U_4535448650117684646,mayor participación en instancias democráticas,"['mayor', ' participacion', ' instancias', ' democráticas']",28171,Participacion
ENC_U_4535448650117684646,pagar más impuestos si son bien destinados pagar seguidamente mis cotizaciones (honorarios),"['pagar', ' mas', ' impuestos', ' si', ' bien', ' destinados', ' pagar', ' seguidamente', ' cotizaciones', ' honorarios']",28173,Trabajo
ENC_U_4535448650117684646,"informar a la comunidad, compartir la información con la gente ","['informar', ' comunidad', ' compartir', ' informacion', ' gente']",28174,Participacion
ENC_U_4535474770022177786,pagar impuestos,"['pagar', ' impuestos']",28176,Trabajo
ENC_U_4535474770022177786,cuidar nuestro pueblo,"['cuidar', ' pueblo']",28178,Sustentabilidad Ambiental
ENC_U_4535479840029301575,Igualdad para todos,['igualdad'],28181,Erradicar violencia contra la Mujer
ENC_U_4535482530027099011,adquirir más cultura,"['adquirir', ' mas', ' cultura']",28187,Cultura
ENC_U_4535482530027099011,enseñar respeto en mi familia,"['enseñar', ' respeto', ' familia']",28189,Reciprocidad-Redes
ENC_U_4535485120022966266,educar a mis nietos; con convicción,"['educar', ' nietos', ' convicción']",28192,Educación y autoeducación
ENC_U_4535485120022966266,el respeto y la no discriminación,"['respeto', ' discriminacion']",28193,Reciprocidad-Redes
ENC_U_4535496040029930678,comprometernos todos para así lograr un chile mejor,"['comprometernos', ' asi', ' lograr', ' chile', ' mejor']",28208,Autocuidado y Salud
ENC_U_4536116400113964640,Educar dentro de la familia para darle buenos ciudadanos al pais. ,"['educar', ' dentro', ' familia', ' darle', ' buenos', ' ciudadanos', ' pais']",28224,Educación y autoeducación
ENC_U_4536116400113964640,Generar redes sociales. ,"['generar', ' redes', ' sociales']",28227,Protesta Social
ENC_U_4536123230805915108,que no se pierda el respeto y la confianza,"['pierda', ' respeto', ' confianza']",28233,Reciprocidad-Redes
ENC_U_4536135390025384021,cumplo con los pagos de mis impuestos,"['cumplo', ' pagos', ' impuestos']",28238,Trabajo
ENC_U_4536135390025384021,enseñar respeto y ética,"['enseñar', ' respeto', ' etica']",28241,Reciprocidad-Redes
ENC_U_4536136330806271757,escuchar opiniones.,"['respetar', ' opiniones']",28244,Inclusión y Diversidad
ENC_U_4536136330806271757,"tolerancia, respeto, valor fundamentales. ","['tolerancia', ' respeto', ' valor', ' fundamentales']",28245,Reciprocidad-Redes
ENC_U_4536136330806271757,enseñar al niño a cuidar al m. amb.,"['enseñar', ' nino', ' cuidar', ' amb']",28246,Sustentabilidad Ambiental
ENC_U_4536138324806080652,criar a hijos con valores,"['criar', ' hijos', ' valores']",28247,Educación y autoeducación
ENC_U_4536139970807252103,ir a votar,"['ir', ' votar']",28253,Participacion
ENC_U_4536140374805062183,criar a nuestros hijos con valores que amen a su patria,"['criar', ' hijos', ' valores', ' amen', ' patria']",28257,Educación y autoeducación
ENC_U_4536140374805062183,respetar al que piense distinto,"['respetar', ' piense', ' distinto']",28261,Inclusión y Diversidad
ENC_U_4536142054806106390,criar a nuestros hijos con valores y amar al país,"['criar', ' hijos', ' valores', ' amar', ' pais']",28262,Educación y autoeducación
ENC_U_4536142054806106390,trabajar en equipo (comunidad),"['trabajar', ' equipo', ' comunidad']",28264,Participacion
ENC_U_4536142054806106390,respeto mutuo ,"['respeto', ' mutuo']",28266,Reciprocidad-Redes
ENC_U_4536151460027097203,participación activa,"['participacion', ' activa']",28272,Participacion
ENC_U_4536151460027097203,respetar a la gente y a mis vecinos,"['respetar', ' gente', ' vecinos']",28276,Inclusión y Diversidad
ENC_U_4536255110026757457,apoyar a las organizaciones sociales,"['apoyar', ' organizaciones', ' sociales']",28286,Protesta Social
ENC_U_4536270530023233735,participación comunitaria,"['participacion', ' comunitaria']",28287,Participacion
ENC_U_4536270530023233735,mejorar la comunicación con la familia,"['mejorar', ' comunicacion', ' familia']",28288,Autocuidado y Salud
ENC_U_4536270530023233735,respetar a todos y todas,"['respetar', ' todas']",28290,Inclusión y Diversidad
ENC_U_4536270530023233735,ir a votar.,"['ir', ' votar']",28291,Participacion
ENC_U_4536273400027211530,ser activo en las actividades de mi comunidad.,"['ser', ' activo', ' actividades', ' comunidad']",28292,Participacion
ENC_U_4536273400027211530,ir a votar (voto obligatorio).,"['ir', ' votar', ' voto', ' obligatorio']",28294,Participacion
ENC_U_4536273400027211530,"cuidar a nuestro pais. no mas saqueos, incendios ni destrucción.","['cuidar', ' pais', ' mas', ' saqueos', ' incendios', ' destruccion']",28295,Sustentabilidad Ambiental
ENC_U_4537020582428078177,"Me hago cargo de mi salud, para estos medios y poder preocuparme de mis vecinos, establecer redes de apoyo dando informacion","['hago', ' cargo', ' salud', ' medios', ' poder', ' preocuparme', ' vecinos', ' establecer', ' redes', ' apoyo', ' dando', ' informacion']",28297,Autocuidado y Salud
ENC_U_4537020582428078177,Participacion en los dialogos ciudadanos ,"['participacion', ' activo', ' junta', ' vecinos']",28300,Participacion
ENC_U_4537020582428078177,Participacion activo en la Junta de vecinos,"['participacion', ' dialogos', ' ciudadanos']",28301,Participacion
ENC_U_4537773149816797394,aprender e informarse sobre nuestros derechos y deberes,"['aprender', ' informarse', ' derechos', ' deberes']",28305,Educación y autoeducación
ENC_U_4537795383723606442,votar.,['votar'],28307,Participacion
ENC_U_4537797413727553643,mejorar el vocabulario.,"['mejorar', ' vocabulario']",28313,Autocuidado y Salud
ENC_U_4537798743291759697,respeto,['respeto'],28321,Reciprocidad-Redes
ENC_U_4537916680612532196,participación en consulta como estas.,"['participacion', ' consulta']",28327,Participacion
ENC_U_4537916680612532196,no generar división y no fomentar la violencia,"['generar', ' division', ' fomentar', ' violencia']",28329,Combatir Delincuencia
ENC_U_4537919060612044369,respetar opiniones opuestas.-,"['respetar', ' opiniones', ' opuestas']",28332,Inclusión y Diversidad
ENC_U_4537919060612044369,"etica, transparencia","['etica', ' transparencia']",28333,Confianza en las instituciones
ENC_U_4537986204969253329,"ser más sociables, mejorar el trato entre todos.","['ser', ' mas', ' sociables', ' mejorar', ' trato']",28339,Autocuidado y Salud
ENC_U_4537986204969253329,"trabajar el respeto, escucharlos. ","['trabajar', ' respeto', ' escucharlos']",28341,Reciprocidad-Redes
ENC_U_4537996994965055090,educando con valores a nuestros hijos,"['educando', ' valores', ' hijos']",28343,Educación y autoeducación
ENC_U_4538000874123432497,coordinar y trabajar con el municipio para que entiendan mis demandas y necesidades,"['coordinar', ' trabajar', ' municipio', ' entiendan', ' demandas', ' necesidades']",28351,Protesta Social
ENC_U_4538004844128569904,reuniones con autoridades correspondientes,"['reuniones', ' autoridades', ' correspondientes']",28354,Confianza en las instituciones
ENC_U_4538004844128569904,servicio de mejor calidad con el usuario,"['servicio', ' mejor', ' calidad', ' usuario']",28356,Autocuidado y Salud
ENC_U_4538015400114559414,cria hijos con valores,"['cria', ' hijos', ' valores']",28359,Educación y autoeducación
ENC_U_4538023537011958892,participacion cívica en espacio de votación,"['participacion', ' civica', ' espacio', ' votacion']",28362,Participacion
ENC_U_4538026254969006151,Informarse y educarse,"['informarse', ' educarse']",28367,Educación y autoeducación
ENC_U_4538026254969006151,Trabajamos con la comunidad de manera voluntaria,"['trabajamos', ' comunidad', ' manera', ' voluntaria']",28368,Participacion
ENC_U_4538026254969006151,Participación activa en la vida comunitaria dirigentes,"['participacion', ' activa', ' vida', ' comunitaria', ' dirigentes']",28369,Participacion
ENC_U_4538031104962830380,apoyar movimientos sociales,"['apoyar', ' movimientos', ' sociales']",28372,Protesta Social
ENC_U_4538033684325722213,informarse,['informarse'],28373,Educación y autoeducación
ENC_U_4538033684325722213,aprender a escuchar y respetar las opiniones de los demas con respecto a este tema,"['aprender', ' escuchar', ' respetar', ' opiniones', ' demas', ' respecto', ' tema']",28376,Inclusión y Diversidad
ENC_U_4538038450159147525,enseñar educación civica a los niños,"['enseñar', ' educacion', ' civica', ' ninos']",28383,Educación y autoeducación
ENC_U_4538038450159147525,cuidar los espacios publicos.,"['cuidar', ' espacios', ' publicos']",28384,Sustentabilidad Ambiental
ENC_U_4538039091332687454,cuidar el barrio y preocuparse del vecino para evitar que las calles se cierren y el cuidado de estas.,"['cuidar', ' barrio', ' preocuparse', ' vecino', ' evitar', ' calles', ' cierren', ' cuidado']",28385,Sustentabilidad Ambiental
ENC_U_4538039091332687454,ser mas tolerante al momento de comunicarse respetando las creencias de los demás,"['ser', ' mas', ' tolerante', ' momento', ' comunicarse', ' respetando', ' creencias', ' demas']",28387,Inclusión y Diversidad
ENC_U_4538039091332687454,inundar + valores a las nuevas generaciones y a la comunidad cooperando entre todos,"['inundar', ' valores', ' nuevas', ' generaciones', ' comunidad', ' cooperando']",28389,Participacion
ENC_U_4538064671336453466,deber y estudiar la constitución y leyes hacer conversatorio sobre la constitución para mejorar la constitución,"['deber', ' estudiar', ' constitucion', ' leyes', ' hacer', ' conversatorio', ' constitucion', ' mejorar', ' constitucion']",28390,Autocuidado y Salud
ENC_U_4538064671336453466,"realizar viviendas sociales, con subsidios del estado como inmobiliarias privada, créditos hipotecarios y más mano de obra local. viviendas de calidad","['realizar', ' viviendas', ' sociales', ' subsidios', ' inmobiliarias', ' privada', ' creditos', ' hipotecarios', ' mas', ' mano', ' obra', ' local', ' viviendas', ' calidad']",28391,Protesta Social
ENC_U_4538160886513792031,participación activa en la junta de vecinos ,"['participacion', ' activa', ' junta', ' vecinos']",28395,Participacion
ENC_U_4538613206019139774,teniendo responsabilidad social votando por los politicos justos,"['responsabilidad', ' social', ' votando', ' politicos', ' justos']",28401,Confianza en las instituciones
ENC_U_4538672420808837244,"respeto, saludo entre los vecinos","['respeto', ' saludo', ' vecinos']",28403,Reciprocidad-Redes
ENC_U_4538685743864843086,nuestra contribución es poder reunirlos y exponer nuestras opiniones para mejorar nuestro país.,"['contribucion', ' poder', ' reunirlos', ' exponer', ' opiniones', ' mejorar', ' pais']",28408,Autocuidado y Salud
ENC_U_4538685743864843086,muchos contribuido con el pago de nuestros impuestos y de nuestras obligaciones como ciudadanos,"['contribuido', ' pago', ' impuestos', ' obligaciones', ' ciudadanos']",28409,Trabajo
ENC_U_4538685743864843086,apoyar a nuestra comunidad a traves de representaciones a nivel comunal y regional.,"['apoyar', ' comunidad', ' traves', ' representaciones', ' nivel', ' comunal', ' regional']",28411,Participacion
ENC_U_4538685743864843086,inculcar valores a nuestros niños para mejorar nuestro país y sociedad,"['inculcar', ' valores', ' ninos', ' mejorar', ' pais', ' sociedad']",28412,Autocuidado y Salud
ENC_U_4538690261338565457,enseñar a inculcar valores en el hogar hijos y nietos,"['enseñar', ' inculcar', ' valores', ' hogar', ' hijos', ' nietos']",28416,Educación y autoeducación
ENC_U_4538690261338565457,amar donde uno vive y hacerla respetar,"['amar', ' vive', ' hacerla', ' respetar']",28417,Inclusión y Diversidad
ENC_U_4538705013424594893,incentivar a otras mujeres a emprender.,"['incentivar', ' mujeres', ' emprender']",28424,Erradicar violencia contra la Mujer
ENC_U_4538707863863173898,respeto para escuchar y ser escuchados mutuamente,"['respeto', ' escuchar', ' ser', ' escuchados', ' mutuamente']",28428,Reciprocidad-Redes
ENC_U_4538707863863173898,informarse,['informarse'],28429,Educación y autoeducación
ENC_U_4538714483862961313,participación ciudadana.,"['participacion', ' ciudadana']",28430,Participacion
ENC_U_4538714483862961313,solicitando con respeto lo que se requiere,"['solicitando', ' respeto', ' requiere']",28432,Reciprocidad-Redes
ENC_U_4538717203869098798,"mayor participación electoral, volver al voto obligatorio.","['mayor', ' participacion', ' electoral', ' volver', ' voto', ' obligatorio']",28436,Participacion
ENC_U_4538722580505628039,opinar y votar,"['opinar', ' votar']",28439,Participacion
ENC_U_4538732462357777272,"trabajando, no paralizar.","['trabajando', ' paralizar']",28444,Trabajo
ENC_U_4538732462357777272,educando con valores a los hijos.,"['educando', ' valores', ' hijos']",28445,Educación y autoeducación
ENC_U_4538733752354075914,cumplir con el deber cívico de rotar,"['cumplir', ' deber', ' civico', ' rotar']",28446,Voluntariado
ENC_U_4538733752354075914,trabajando,['trabajando'],28449,Trabajo
ENC_U_4538734602357200063,trabajar.trabajar duro para contribuir al país.,"['trabajar', ' trabajar', ' duro', ' contribuir', ' pais']",28451,Voluntariado
ENC_U_4538736992351383693,no marchar para seguir produciendo,"['marchar', ' seguir', ' produciendo']",28456,Voluntariado
ENC_U_4538765092712447720,"respeto, tolerancia y empata","['respeto', ' tolerancia', ' empata']",28463,Reciprocidad-Redes
ENC_U_4538824650151849051,promocionar y difundir en mi entorno la importancia de la participación en procesos consultivos.,"['promocionar', ' difundir', ' entorno', ' importancia', ' participacion', ' procesos', ' consultivos']",28469,Participacion
ENC_U_4538861676113843009,"cuidar el entorno, no contaminar, reciclar, promoviendo estas prácticas en mi barrio, escuela y lugares de trabajo.","['cuidar', ' entorno', ' contaminar', ' reciclar', ' promoviendo', ' practicas', ' barrio', ' escuela', ' lugares', ' trabajo']",28485,Sustentabilidad Ambiental
ENC_U_4538868938805136017,"ser pro activo y no reactivo, partiendo desde la educación primaria","['ser', ' pro', ' activo', ' reactivo', ' partiendo', ' educacion', ' primaria']",28489,Educación y autoeducación
