id,date,init_time,end_time,location,address,comuna_id,n_members,group_name,valid
enc_u_4560475944807965427,2020-01-27 00:00:00,20:45:00,22:00:00,centro medico,avda colina de toro p.1,13403,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4560497052698960502,2020-01-16 00:00:00,11:00:00,12:00:00,inia vicuna,camino a peralillo s/n,4106,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4560503398503918292,2020-01-23 00:00:00,11:32:00,13:00:00,apach. asociacion de pequenos agricultores de chile,anibal pinto ndeg513 2deg piso,10202,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4560546353298684680,2020-01-13 00:00:00,10:45:00,12:45:00,biblioteca municipal,bernardo o higgins,10106,4,usuarios de oficina movil de bienes nacionales,True
enc_u_4561097642613190614,2020-01-17 00:00:00,09:30:00,12:30:00,j.i san miguel de arequipa,"los aymaras # 217, k 12, san miguel",15101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4561135002355925637,2020-01-21 00:00:00,16:30:00,18:00:00,sede sevel,la fontana 230,5101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561149670116197781,2020-01-28 00:00:00,19:30:00,20:30:00,"ramirez #1076, victoria",ramirez #1076,9211,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4561153832356774335,2020-01-27 00:00:00,15:30:00,00:00:00,lugar comercial agricultores,san esteban,5301,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4561169536129519340,2020-01-18 00:00:00,14:30:00,15:43:00,avda el sauce 1493,avda el sauce 1493,4102,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4561184121903513390,2020-01-28 00:00:00,10:00:00,11:20:00,dependencia junaeb,esmeralda 860,5401,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4561218724906500990,2020-01-13 00:00:00,12:00:00,13:30:00,salon multiuso ips,atacama #443,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4561222520718010227,,00:00:00,00:00:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4561229200508624359,2020-01-28 00:00:00,15:05:00,16:05:00,polifuncional sector pto ramirez,pto ramirez ruta ch235,10404,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4561262792893564429,2020-01-25 00:00:00,10:00:00,11:30:00,salon estadio carlos dittborn,18 de septiembre 2000,15101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4561307783426695835,2020-01-27 00:00:00,15:30:00,17:30:00,oficina prodemu,colo colo 235,8101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4561328104524002472,2020-01-27 00:00:00,17:00:00,19:00:00,complejo deportivo el libano ,huantataya s/n,1101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4561330849326453466,2020-01-28 00:00:00,15:30:00,17:00:00,seccion femenina edp vallenar,14 de julio 720,3301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4561352884807692561,2020-01-20 00:00:00,19:00:00,21:00:00,iglesia evangelica,los tamarindos #5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561358814808936573,2020-01-20 00:00:00,19:00:00,21:00:00,iglesia evangelica,los tamarindos #5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561370154807065561,2020-01-20 00:00:00,18:00:00,20:30:00,casa particular,calle esperanza 1348,13131,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561374254809947928,2020-01-22 00:00:00,19:00:00,22:00:00,calle gorbea,gorbea 1054 dep 508,13101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561385914804142594,2020-01-22 00:00:00,13:00:00,17:00:00,iglesia evangelica,la tomadera 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561950070115695398,2020-01-28 00:00:00,19:00:00,20:00:00,casa,los apaches 01046,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4561995660152926798,2020-01-16 00:00:00,15:30:00,16:30:00,3er piso inspeccion del trabajo,14 de febrero 2431,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4562060700713345451,,00:00:00,00:00:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562154810717352997,,00:00:00,00:00:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562166180714987704,,00:00:00,00:00:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562168119324015976,2020-01-28 00:00:00,14:30:00,17:15:00,cdp de vallenar,14 de julio ndeg 720,3301,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562183700118672017,2020-01-27 00:00:00,15:23:00,17:00:00,,baquedano 130c,10101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562184434902664997,2020-01-24 00:00:00,10:00:00,12:00:00,pedro leon gallo,vcam pedro leon gallo,3101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562188800111183465,2020-01-27 00:00:00,15:00:00,16:45:00,,baquedano 130c ,10101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562204540717751660,,00:00:00,00:00:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4562214180117800880,2020-01-28 00:00:00,20:00:00,21:30:00,casa particular de residente jjuu. villa nevados,huascaran 01661,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562223295222088589,2020-01-29 00:00:00,12:50:00,14:25:00,jardin infantil terroncitos,el canelo 2007,7406,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562236951337321785,2020-01-15 00:00:00,15:30:00,18:00:00,el puerto cowork,21 de mayo 1318,2301,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4562249100111499284,2020-01-27 00:00:00,19:20:00,20:31:00,"calle porvenir 891, temuco",porvenir #891,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562264020114639844,2020-01-18 00:00:00,16:00:00,18:30:00,sede jjvv el mirador,mont ndeg150,9112,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4562280510219761650,2020-01-30 00:00:00,11:28:00,13:10:00,biblioteca de seron,calle unica s/n seron,13604,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4562312684802579593,2020-01-29 00:00:00,17:36:00,00:00:00,sede union comunal,av.18 de septiembre 235,13404,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562848790111428988,2020-01-30 00:00:00,18:00:00,19:45:00,casa,manantial 1575,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562856595417508791,2020-01-22 00:00:00,17:00:00,19:00:00,iglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562862785419185675,2020-01-20 00:00:00,19:00:00,21:00:00,iglesia evangelica,los tamardes 5603,13117,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562873124711886040,2020-01-30 00:00:00,10:05:00,11:50:00,salon 1 achs,salon 1 - achs vallejos ,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562900990112429485,2020-01-30 00:00:00,10:30:00,12:00:00,municipalidad tolten,o' higgins 410,9118,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562903125718696355,2020-01-22 00:00:00,15:00:00,16:30:00,plaza san lucas,san lucas/san vicente de paul,13118,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562903850506386182,2020-01-30 00:00:00,15:00:00,18:00:00,oficina sag pto montt,"tucapel 140, pobl. lintz",10101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4562910865712203945,2020-01-28 00:00:00,16:00:00,18:00:00,inglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562928614804893332,2020-01-28 00:00:00,12:30:00,14:00:00,sede social,texas 258,13125,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4562930654806553299,2020-01-22 00:00:00,15:30:00,17:00:00,sede social,texas 258,13125,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562934194805374422,2020-01-19 00:00:00,15:30:00,16:30:00,sede social,texoo 258,13125,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562935252247703148,2020-01-16 00:00:00,15:30:00,17:30:00,"salon drt, copiapo",portales n761 copiapo,3101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4562937074802243168,2020-01-10 00:00:00,15:30:00,17:00:00,sede social,texas 258,13125,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562955004806544748,2020-01-27 00:00:00,13:00:00,14:50:00,casa de mi vecina,calle talcan 5894,13106,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4562960160119877874,2020-01-30 00:00:00,10:30:00,12:00:00,municipalidad de tolten,o'higgins 410,9118,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4562967354806326342,2020-01-24 00:00:00,16:00:00,18:40:00,casa,brisas del rio 3068,13125,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563005390115419974,2020-01-30 00:00:00,00:00:00,00:00:00,casa de la mujer,santos vargas #365,10208,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563016059323559125,2020-01-31 00:00:00,10:20:00,12:10:00,sector concha,maipu ndeg131,5102,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4563025732712562357,2020-01-22 00:00:00,15:30:00,17:30:00,defensoria regional de antofagasta,balmaceda 2536 piso 4,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4563057734327426929,2020-01-30 00:00:00,20:00:00,22:15:00,mejillones,ernesto salinas 1340,2102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563063821339842955,2020-01-29 00:00:00,10:10:00,12:50:00,cdm de calama,av. granaderos 3005,2201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4563079381194197302,2020-01-30 00:00:00,10:20:00,12:00:00,camara chilena de la construccion,andres bello,9101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4563081251194080887,2020-01-29 00:00:00,15:30:00,17:15:00,fundacion tierra esperanza,balmaceda 831,1,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4563081858807103520,2020-01-29 00:00:00,19:00:00,21:45:00,union comunal jj.vv,mateo de toro y zambrano  1474,13113,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4563093521192193180,2020-02-17 00:00:00,12:11:00,13:40:00,centro diurno comunitario del adulto mayor,mac iver 1660,9112,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4563094895161934077,2020-01-30 00:00:00,15:00:00,17:10:00,opd coelemu valle del plata,palazuelos 241,16203,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4563124580153359492,2020-01-20 00:00:00,18:00:00,20:00:00,domicilio particular,"avenida valdes #55, el blanco",1,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4563126909154643030,2020-01-30 00:00:00,11:00:00,12:30:00,gobernacion de los andes,"gobernacion de los andes, esmeralda 387",5301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4565403141619800302,2020-01-30 00:00:00,10:30:00,13:00:00,oficina provincial malleco-seremi de salud,pedro aguirre cerda 288,9201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565447444802292982,2020-01-25 00:00:00,13:00:00,17:00:00,casa particular ,las hortensias 3915,13127,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565450010807907733,2020-01-18 00:00:00,18:00:00,21:30:00,casa particular,av. la matina *4010,13121,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565452040801075791,2020-02-19 00:00:00,15:40:00,18:00:00,sede social,av. las torres #01404,13124,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565524131463978325,2020-01-25 00:00:00,10:00:00,12:00:00,iglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565529401467470577,2020-01-25 00:00:00,10:00:00,12:00:00,iglesia evangelica,los tamarindos #5603,13117,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4565536741468433283,2020-01-28 00:00:00,16:00:00,18:00:00,iglesia evangelica ,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565544541469765626,2020-01-28 00:00:00,16:00:00,18:00:00,iglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565550031467643815,2020-01-28 00:00:00,16:00:00,18:00:00,iglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565624690113780374,2020-01-29 00:00:00,10:30:00,12:00:00,frontis municipalidad melipeuco,pedro aguirre cerda 14,9110,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4565730193292159440,2020-01-31 00:00:00,10:25:00,00:00:00,fosis (fondo de solidaridad e inversion social),yerbas buenas #380,14101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4566384861192929655,2020-01-24 00:00:00,11:00:00,12:30:00,sede junta de vecinos lugar tirua,atahualpa s/n,8207,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4567110000713109045,2020-01-29 00:00:00,10:00:00,12:26:00,casino u del,blanco encalada 565,9119,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4567150720113061328,2020-02-04 00:00:00,10:30:00,12:00:00,salon de concejo loncoche,bulnes 298,9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4567370490716295442,2020-01-30 00:00:00,15:00:00,16:30:00,programa agricola,perquenco,9113,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4567394851025592295,2020-02-04 00:00:00,15:00:00,17:50:00,casa particular,manuel rodriguez 154,10205,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4568008289224857358,2020-01-20 00:00:00,10:45:00,00:00:00,quilicura casa,las torres 8345,13125,1,usuarios de oficina movil de bienes nacionales,True
enc_u_4568015419224415734,2020-01-21 00:00:00,13:00:00,00:00:00,quilicura,trabajo,13104,1,usuarios de oficina movil de bienes nacionales,True
enc_u_4568302929103003623,2020-02-05 00:00:00,13:00:00,14:30:00,sede comunitaria manoglan rio sur,madipum,10306,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4571733599121253893,2020-01-23 00:00:00,19:15:00,00:00:00,urrutia ndeg660,,9211,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4572367910118436309,2020-02-10 00:00:00,19:30:00,21:20:00,casa particular,"av. pedro de valdivia ndeg0390, 902",9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4573331529228790460,2020-02-11 00:00:00,15:00:00,16:00:00,sede social,calle norte 470,13127,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4574092935165651650,2020-02-12 00:00:00,10:30:00,13:00:00,direccion regional gendarmeria,brasil ndeg366,4101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4574112495161315702,2020-02-12 00:00:00,14:40:00,17:00:00,direccion regional sml,"colo-colo 2020, la serena",4101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4574955780112430963,2020-02-13 00:00:00,19:30:00,21:15:00,cooperativa amigo mayor,aldunate 864,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4575126200116991827,2020-02-12 00:00:00,20:00:00,22:00:00,junta vecinos austral,diamante 01788,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4577639428624555011,2020-02-07 00:00:00,14:00:00,15:30:00,gabriela mistral #2244 oficina,gabriela mistral #244 oficina calle,4301,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4577705169324900028,2020-02-11 00:00:00,18:00:00,20:00:00,casa particular,tadeo vargas 945 casa d,13126,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4578604720112908718,2020-02-12 00:00:00,10:30:00,11:50:00,municipalidad carahue,portales #295,9102,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4578627030111338174,2020-02-18 00:00:00,11:00:00,13:00:00,centro comunitario indigena millapan romero,sector calafquen,9112,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4578642040113151062,2020-02-18 00:00:00,11:00:00,13:00:00,sede comunidad indigena millapan ,sector coipolafquen,9112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4578659961197684731,2020-01-09 00:00:00,10:30:00,12:00:00,ofc. seremi de la mujer,o'higgins #940,8101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4578678971199619121,2020-01-16 00:00:00,10:30:00,12:45:00,espacio kapital,saavedra 260 lebu,8201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4578688481196682194,2020-01-23 00:00:00,15:15:00,16:45:00,sala de reuniones gobernacion ,caupolican ,8301,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4579300301198182477,2020-01-23 00:00:00,11:05:00,00:00:00,"casa de la cultura laja ""pinacoteca""",casa de la cultura laja,8304,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4579303021198029577,2020-01-23 00:00:00,10:00:00,12:15:00,casa de la cultura,pinacoteca,8304,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4579487032911344768,2020-01-24 00:00:00,09:30:00,11:30:00,salon ohiggins intendencia,plaza los heroes,6101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4579490392912387233,2020-01-24 00:00:00,10:00:00,14:45:00,intendencia,,6101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4579492122916004866,2020-01-29 00:00:00,10:00:00,12:20:00,"salon prat, intendencia regional",,6101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4579493562911475045,2020-01-29 00:00:00,09:30:00,12:00:00,salon proh,intendencia regional,6101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4579495382916948902,2020-01-24 00:00:00,09:48:00,11:43:00,intendencia regional,,6101,8,usuarios de oficina movil de bienes nacionales,True
